ID_ESTACION,year,max_12_to_16_temp_month_1,max_12_to_16_temp_month_2,max_12_to_16_temp_month_3,max_12_to_16_temp_month_4,max_12_to_16_temp_month_5,max_12_to_16_temp_month_6,min_1_to_5_temp_month_1,min_1_to_5_temp_month_2,min_1_to_5_temp_month_3,min_1_to_5_temp_month_4,min_1_to_5_temp_month_5,min_1_to_5_temp_month_6,SumLightHours_month_1,SumLightHours_month_2,SumLightHours_month_3,SumLightHours_month_4,SumLightHours_month_5,SumLightHours_month_6,MeanLightHours_month_1,MeanLightHours_month_2,MeanLightHours_month_3,MeanLightHours_month_4,MeanLightHours_month_5,MeanLightHours_month_6
1,2018,17.56,15.679999999999998,21.46,23.259999999999998,24.8,32.68,-2.12,-4.04,-1.36,2.7199999999999998,2.88,9.440000000000001,197.0,200.0,271.0,296.0,337.0,348.0,6.354838709677419,7.142857142857143,8.741935483870968,9.866666666666667,10.870967741935484,11.6
1,2019,14.559999999999999,21.259999999999998,23.18,22.54,27.060000000000002,35.82,-6.24,-0.6,-0.5599999999999999,3.78,4.4399999999999995,8.48,203.0,202.0,276.0,296.0,339.0,347.0,6.548387096774194,7.214285714285714,8.903225806451612,9.866666666666667,10.935483870967742,11.566666666666666
1,2020,14.36,21.34,26.060000000000002,20.02,30.52,33.22,-2.9,1.42,1.34,3.8,8.18,10.48,194.0,213.0,274.0,299.0,339.0,350.0,6.258064516129032,7.344827586206897,8.838709677419354,9.966666666666667,10.935483870967742,11.666666666666666
1,2021,19.580000000000002,18.7,20.3,22.119999999999997,28.660000000000004,30.380000000000003,-4.4399999999999995,3.0799999999999996,0.6599999999999999,3.06,8.280000000000001,12.64,196.0,197.0,269.0,290.0,339.0,348.0,6.32258064516129,7.035714285714286,8.67741935483871,9.666666666666666,10.935483870967742,11.6
1,2022,19.56,21.38,17.04,23.9,30.74,36.42,-3.1399999999999997,0.72,2.36,-1.1400000000000001,7.38,14.1,198.0,199.0,269.0,294.0,338.0,351.0,6.387096774193548,7.107142857142857,8.67741935483871,9.8,10.903225806451612,11.7
2,2015,19.7,21.12857142857143,24.240000000000002,25.03142857142857,30.21142857142857,35.44,-2.685714285714286,0.5685714285714286,1.72,4.08,7.202857142857143,17.9,197.85714285714286,203.42857142857142,272.0,295.14285714285717,338.0,13.0,6.382488479262672,7.192118226600985,8.774193548387096,9.838095238095239,10.903225806451612,6.5
2,2016,19.78,20.3,24.02,24.16,29.580000000000002,34.440000000000005,-4.0,-4.0200000000000005,0.26,1.6599999999999997,2.42,10.139999999999999,190.0,203.0,265.0,290.0,332.0,350.0,6.129032258064516,7.0,8.548387096774194,9.666666666666666,10.709677419354838,11.666666666666666
2,2017,16.74,18.080000000000002,27.96,26.139999999999997,29.839999999999996,35.5,-3.3,1.8,2.8600000000000003,4.5,6.840000000000001,13.959999999999999,196.0,202.0,273.0,296.0,339.0,354.0,6.32258064516129,7.214285714285714,8.806451612903226,9.866666666666667,10.935483870967742,11.8
2,2018,21.2,18.52,24.72,24.580000000000002,26.96,31.6,-0.7,-2.44,0.5800000000000001,5.5,5.779999999999999,11.680000000000001,200.0,201.0,272.0,296.0,338.0,354.0,6.451612903225806,7.178571428571429,8.774193548387096,9.866666666666667,10.903225806451612,11.8
2,2019,17.94,24.080000000000002,24.68,25.880000000000003,29.139999999999997,36.72,-3.96,0.8,0.78,5.18,6.640000000000001,10.42,204.0,204.0,278.0,297.0,340.0,350.0,6.580645161290323,7.285714285714286,8.96774193548387,9.9,10.96774193548387,11.666666666666666
2,2020,17.68,23.419999999999998,27.1,23.580000000000002,30.639999999999997,32.839999999999996,-1.16,2.62,2.46,5.58,10.38,13.319999999999999,198.0,213.0,276.0,299.0,340.0,353.0,6.387096774193548,7.344827586206897,8.903225806451612,9.966666666666667,10.96774193548387,11.766666666666667
2,2021,24.02,20.7,21.5,25.4,32.46,31.3,-3.02,4.12,2.16,4.26,9.64,14.2,197.0,200.0,271.0,292.0,339.0,352.0,6.354838709677419,7.142857142857143,8.741935483870968,9.733333333333333,10.935483870967742,11.733333333333333
2,2022,20.54,22.8,19.7,25.48,32.86,37.04,-2.66,1.1,2.9400000000000004,1.8800000000000001,8.72,15.440000000000001,200.0,201.0,269.0,296.0,338.0,355.0,6.451612903225806,7.178571428571429,8.67741935483871,9.866666666666667,10.903225806451612,11.833333333333334
3,2015,18.314285714285713,20.082857142857144,23.262857142857143,24.005000000000003,29.157142857142862,35.739999999999995,-2.7628571428571425,0.4828571428571428,1.5857142857142859,3.5228571428571427,6.862857142857142,18.46,194.57142857142858,202.14285714285714,270.57142857142856,293.42857142857144,337.42857142857144,13.0,6.276497695852535,7.1465517241379315,8.72811059907834,9.780952380952382,10.88479262672811,6.5
3,2016,18.56,19.060000000000002,23.94,23.775,30.160000000000004,35.6,-1.3199999999999998,-1.8200000000000003,0.96,3.3,3.96,12.26,188.0,201.0,262.0,288.0,330.0,349.0,6.064516129032258,6.931034482758621,8.451612903225806,9.6,10.64516129032258,11.633333333333333
3,2017,15.74,17.56,27.0,26.5,29.839999999999996,35.0,-4.9399999999999995,0.12,1.86,3.9,6.42,11.82,194.0,202.0,272.0,296.0,339.0,353.0,6.258064516129032,7.214285714285714,8.774193548387096,9.866666666666667,10.935483870967742,11.766666666666667
3,2018,19.64,17.380000000000003,22.419999999999998,23.740000000000002,25.46,31.96,-0.82,-2.8,-0.19999999999999998,4.26,5.319999999999999,11.4,196.0,200.0,274.0,295.0,338.0,352.0,6.32258064516129,7.142857142857143,8.838709677419354,9.833333333333334,10.903225806451612,11.733333333333333
3,2019,16.42,22.32,23.96,23.96,26.860000000000003,36.28,-5.38,-0.3,0.24,4.74,5.4399999999999995,8.58,201.0,202.0,277.0,295.0,338.0,347.0,6.483870967741935,7.214285714285714,8.935483870967742,9.833333333333334,10.903225806451612,11.566666666666666
3,2020,15.440000000000001,21.78,26.24,21.28,30.660000000000004,32.88,-1.4,2.2600000000000002,2.3400000000000003,4.4399999999999995,9.02,11.84,191.0,213.0,274.0,297.0,340.0,352.0,6.161290322580645,7.344827586206897,8.838709677419354,9.9,10.96774193548387,11.733333333333333
3,2021,21.8,19.3,21.2,23.740000000000002,30.04,31.18,-3.8599999999999994,3.8200000000000003,2.12,3.84,9.18,13.76,196.0,197.0,269.0,289.0,339.0,351.0,6.32258064516129,7.035714285714286,8.67741935483871,9.633333333333333,10.935483870967742,11.7
3,2022,20.6,23.18,18.080000000000002,25.04,31.080000000000002,36.22,-1.6199999999999999,2.1,3.78,0.18,8.7,15.440000000000001,196.0,200.0,266.0,294.0,338.0,355.0,6.32258064516129,7.142857142857143,8.580645161290322,9.8,10.903225806451612,11.833333333333334
4,2015,18.3,20.182857142857138,23.691428571428567,24.177142857142858,29.494285714285713,35.54,-3.1571428571428575,-0.07999999999999982,1.1857142857142857,3.494285714285714,6.579999999999999,17.880000000000003,197.0,202.71428571428572,271.57142857142856,294.2857142857143,337.57142857142856,13.0,6.354838709677419,7.166959887403237,8.760368663594468,9.809523809523808,10.889400921658986,6.5
4,2016,18.64,19.48,23.74,24.1,29.580000000000002,35.660000000000004,-1.8199999999999998,-2.92,0.42000000000000004,2.4,3.78,11.559999999999999,191.0,200.0,262.0,289.0,331.0,347.0,6.161290322580645,6.896551724137931,8.451612903225806,9.633333333333333,10.67741935483871,11.566666666666666
4,2017,16.06,17.759999999999998,27.74,26.6,30.1,36.760000000000005,-4.7,-0.27999999999999997,1.1199999999999999,3.66,5.6,12.6,194.0,202.0,273.0,296.0,338.0,351.0,6.258064516129032,7.214285714285714,8.806451612903226,9.866666666666667,10.903225806451612,11.7
4,2018,19.119999999999997,17.119999999999997,23.1,23.54,25.34,32.36,-1.26,-3.66,-0.38,4.04,4.46,10.76,197.0,201.0,274.0,296.0,338.0,352.0,6.354838709677419,7.178571428571429,8.838709677419354,9.866666666666667,10.903225806451612,11.733333333333333
4,2019,16.5,23.0,24.22,24.26,27.939999999999998,36.6,-4.9799999999999995,0.4,0.3,5.14,5.9,9.86,204.0,204.0,277.0,296.0,339.0,349.0,6.580645161290323,7.285714285714286,8.935483870967742,9.866666666666667,10.935483870967742,11.633333333333333
4,2020,15.74,22.02,27.04,21.880000000000003,31.32,33.220000000000006,-2.0,1.8399999999999999,2.1,4.68,9.2,12.02,196.0,214.0,275.0,298.0,340.0,350.0,6.32258064516129,7.379310344827586,8.870967741935484,9.933333333333334,10.96774193548387,11.666666666666666
4,2021,21.759999999999998,19.34,21.619999999999997,23.880000000000003,30.4,31.1,-3.8600000000000003,3.08,1.8,4.0,9.12,13.48,198.0,198.0,270.0,291.0,339.0,350.0,6.387096774193548,7.071428571428571,8.709677419354838,9.7,10.935483870967742,11.666666666666666
4,2022,20.28,22.56,18.38,24.98,31.78,37.58,-3.4799999999999995,0.9800000000000001,2.94,0.54,8.0,14.34,199.0,200.0,270.0,294.0,338.0,353.0,6.419354838709677,7.142857142857143,8.709677419354838,9.8,10.903225806451612,11.766666666666667
5,2015,18.694285714285716,20.074285714285715,23.33142857142857,24.12142857142857,29.294285714285714,36.22,-3.0228571428571427,-0.06571428571428571,1.2200000000000002,3.237142857142857,6.660000000000001,16.34,195.28571428571428,202.0,271.14285714285717,293.14285714285717,337.14285714285717,13.0,6.299539170506912,7.141273750879662,8.746543778801842,9.771428571428572,10.87557603686636,6.5
5,2016,18.3,19.380000000000003,23.68,23.65,30.660000000000004,34.86,-1.8399999999999999,-3.02,-0.06000000000000001,3.18,2.18,10.620000000000001,190.0,202.0,264.0,287.0,331.0,349.0,6.129032258064516,6.9655172413793105,8.516129032258064,9.566666666666666,10.67741935483871,11.633333333333333
5,2017,15.86,17.119999999999997,27.04,26.2,29.9,34.980000000000004,-5.38,-0.3,1.56,3.2600000000000002,6.26,12.16,192.0,201.0,272.0,296.0,338.0,353.0,6.193548387096774,7.178571428571429,8.774193548387096,9.866666666666667,10.903225806451612,11.766666666666667
5,2018,20.28,17.82,22.78,24.14,25.22,32.019999999999996,-0.6,-3.9,-0.82,4.56,5.34,11.16,198.0,200.0,275.0,294.0,337.0,355.0,6.387096774193548,7.142857142857143,8.870967741935484,9.8,10.870967741935484,11.833333333333334
5,2019,17.3,22.48,24.580000000000002,23.919999999999998,26.98,36.8,-6.459999999999999,-1.08,0.7,3.7600000000000002,5.26,7.859999999999999,202.0,201.0,278.0,294.0,338.0,348.0,6.516129032258065,7.178571428571429,8.96774193548387,9.8,10.903225806451612,11.6
5,2020,16.1,21.34,25.74,21.82,30.48,32.46,-0.7,1.86,1.52,3.56,9.4,11.98,192.0,213.0,275.0,296.0,341.0,351.0,6.193548387096774,7.344827586206897,8.870967741935484,9.866666666666667,11.0,11.7
5,2021,22.5,19.240000000000002,21.16,24.06,30.560000000000002,31.02,-3.7600000000000002,3.88,2.68,3.8599999999999994,9.440000000000001,13.66,196.0,197.0,269.0,291.0,338.0,351.0,6.32258064516129,7.035714285714286,8.67741935483871,9.7,10.903225806451612,11.7
5,2022,20.52,23.14,18.34,25.06,31.26,36.67999999999999,-2.42,2.1,2.96,0.48,8.74,15.1,197.0,200.0,265.0,294.0,337.0,355.0,6.354838709677419,7.142857142857143,8.548387096774194,9.8,10.870967741935484,11.833333333333334
6,2015,17.422857142857143,19.674285714285713,22.98857142857143,23.570714285714285,29.16857142857143,35.260000000000005,-3.5657142857142854,0.15142857142857138,0.8257142857142857,2.857142857142857,6.005714285714285,19.02,193.85714285714286,201.0,270.0,292.85714285714283,337.2857142857143,13.0,6.253456221198157,7.106263194933146,8.709677419354838,9.761904761904763,10.880184331797235,6.5
6,2016,18.119999999999997,18.3,23.5,23.175,29.7,35.38,-1.4,-1.5,0.86,3.08,4.220000000000001,11.959999999999999,187.0,199.0,259.0,287.0,330.0,347.0,6.032258064516129,6.862068965517241,8.35483870967742,9.566666666666666,10.64516129032258,11.566666666666666
6,2017,15.280000000000001,17.66,27.119999999999997,26.54,30.580000000000002,36.06,-5.9799999999999995,-0.54,0.06,2.44,4.92,10.66,192.0,201.0,272.0,296.0,338.0,351.0,6.193548387096774,7.178571428571429,8.774193548387096,9.866666666666667,10.903225806451612,11.7
6,2018,18.419999999999998,17.1,21.98,24.2,25.9,33.28,-1.8199999999999998,-3.9200000000000004,-1.1800000000000002,3.6,4.14,9.78,197.0,198.0,275.0,295.0,337.0,348.0,6.354838709677419,7.071428571428571,8.870967741935484,9.833333333333334,10.870967741935484,11.6
6,2019,15.059999999999999,21.64,23.860000000000003,23.5,26.7,36.4,-6.0600000000000005,-0.36,-0.18,4.24,4.64,8.680000000000001,201.0,201.0,276.0,293.0,339.0,347.0,6.483870967741935,7.178571428571429,8.903225806451612,9.766666666666667,10.935483870967742,11.566666666666666
6,2020,14.48,21.64,26.48,20.54,30.76,33.92,-2.3,2.1,2.3400000000000003,4.220000000000001,7.94,10.66,190.0,212.0,273.0,298.0,340.0,349.0,6.129032258064516,7.310344827586207,8.806451612903226,9.933333333333334,10.96774193548387,11.633333333333333
6,2021,19.96,19.04,20.28,22.4,28.98,31.160000000000004,-5.4799999999999995,3.3200000000000003,1.0,3.1399999999999997,8.22,13.459999999999999,195.0,197.0,269.0,288.0,339.0,348.0,6.290322580645161,7.035714285714286,8.67741935483871,9.6,10.935483870967742,11.6
6,2022,20.64,22.34,17.7,24.64,31.560000000000002,36.739999999999995,-1.92,1.9600000000000002,2.88,-0.72,7.960000000000001,14.419999999999998,195.0,199.0,266.0,293.0,338.0,353.0,6.290322580645161,7.107142857142857,8.580645161290322,9.766666666666667,10.903225806451612,11.766666666666667
7,2015,18.928571428571427,20.545714285714286,23.720000000000002,24.476428571428574,29.617142857142856,35.82,-2.9371428571428573,0.41999999999999993,1.56,3.608571428571429,6.7714285714285705,17.1,195.14285714285714,202.28571428571428,271.14285714285717,293.42857142857144,337.2857142857143,13.0,6.2949308755760365,7.151653764954259,8.746543778801842,9.780952380952382,10.880184331797235,6.5
7,2016,18.7,19.52,23.740000000000002,23.875,29.880000000000003,34.42,-1.8199999999999998,-2.62,0.34,2.96,3.0,11.62,189.0,201.0,264.0,288.0,330.0,349.0,6.096774193548387,6.931034482758621,8.516129032258064,9.6,10.64516129032258,11.633333333333333
7,2017,16.32,18.04,27.78,27.060000000000002,30.52,35.58,-4.82,-0.059999999999999984,1.86,3.38,6.0600000000000005,12.32,193.0,202.0,273.0,296.0,338.0,353.0,6.225806451612903,7.214285714285714,8.806451612903226,9.866666666666667,10.903225806451612,11.766666666666667
7,2018,20.64,18.080000000000002,23.240000000000002,24.119999999999997,26.02,32.22,-1.04,-2.8,-0.2,4.8,5.0600000000000005,11.120000000000001,197.0,200.0,274.0,294.0,338.0,353.0,6.354838709677419,7.142857142857143,8.838709677419354,9.8,10.903225806451612,11.766666666666667
7,2019,17.259999999999998,23.04,24.6,24.5,27.46,37.019999999999996,-5.5600000000000005,-0.33999999999999997,0.41999999999999993,4.64,5.74,8.66,202.0,203.0,277.0,295.0,338.0,347.0,6.516129032258065,7.25,8.935483870967742,9.833333333333334,10.903225806451612,11.566666666666666
7,2020,16.259999999999998,22.080000000000002,26.48,21.98,30.82,33.0,-1.08,2.36,2.2399999999999998,4.62,9.379999999999999,12.16,192.0,213.0,275.0,297.0,340.0,351.0,6.193548387096774,7.344827586206897,8.870967741935484,9.9,10.96774193548387,11.7
7,2021,22.5,19.64,21.5,24.32,30.860000000000003,31.48,-3.88,4.0600000000000005,2.7399999999999998,4.220000000000001,9.6,13.98,196.0,197.0,269.0,290.0,339.0,351.0,6.32258064516129,7.035714285714286,8.67741935483871,9.666666666666666,10.935483870967742,11.7
7,2022,20.82,23.419999999999998,18.7,25.48,31.76,37.3,-2.36,2.34,3.5200000000000005,0.64,8.559999999999999,15.180000000000001,197.0,200.0,266.0,294.0,338.0,355.0,6.354838709677419,7.142857142857143,8.580645161290322,9.8,10.903225806451612,11.833333333333334
8,2015,17.931428571428572,19.857142857142858,23.17142857142857,23.742142857142856,29.102857142857143,35.36,-3.16,0.19142857142857142,1.0571428571428572,3.2314285714285718,6.442857142857143,18.86,194.42857142857142,201.14285714285714,270.57142857142856,293.0,337.57142857142856,13.0,6.271889400921658,7.1113652357494725,8.72811059907834,9.766666666666667,10.889400921658986,6.5
8,2016,18.18,18.52,23.52,23.375,29.8,35.5,-1.4,-1.6600000000000001,1.06,3.16,4.16,12.120000000000001,188.0,199.0,260.0,287.0,330.0,348.0,6.064516129032258,6.862068965517241,8.387096774193548,9.566666666666666,10.64516129032258,11.6
8,2017,15.38,17.52,27.439999999999998,26.419999999999998,29.880000000000003,35.36,-5.38,-0.27999999999999997,1.04,3.14,5.7,11.540000000000001,193.0,201.0,272.0,295.0,339.0,352.0,6.225806451612903,7.178571428571429,8.774193548387096,9.833333333333334,10.935483870967742,11.733333333333333
8,2018,19.18,16.96,22.16,23.740000000000002,25.24,32.0,-1.28,-3.54,-0.82,3.84,4.36,10.7,196.0,199.0,273.0,296.0,338.0,351.0,6.32258064516129,7.107142857142857,8.806451612903226,9.866666666666667,10.903225806451612,11.7
8,2019,15.959999999999999,22.380000000000003,23.759999999999998,23.56,26.96,36.32,-5.42,-0.2,-0.19999999999999998,4.8,5.220000000000001,8.4,201.0,201.0,277.0,296.0,339.0,349.0,6.483870967741935,7.178571428571429,8.935483870967742,9.866666666666667,10.935483870967742,11.633333333333333
8,2020,15.12,21.759999999999998,26.4,20.96,30.839999999999996,33.14,-1.92,2.04,2.0799999999999996,4.38,8.76,11.440000000000001,191.0,212.0,275.0,297.0,340.0,350.0,6.161290322580645,7.310344827586207,8.870967741935484,9.9,10.96774193548387,11.666666666666666
8,2021,21.119999999999997,19.119999999999997,20.98,23.380000000000003,29.72,30.919999999999998,-4.2,3.38,1.56,3.54,8.84,13.64,195.0,197.0,269.0,287.0,339.0,350.0,6.290322580645161,7.035714285714286,8.67741935483871,9.566666666666666,10.935483870967742,11.666666666666666
8,2022,20.580000000000002,22.740000000000002,17.94,24.759999999999998,31.28,36.519999999999996,-2.52,1.6,2.68,-0.24,8.059999999999999,14.88,197.0,199.0,268.0,293.0,338.0,354.0,6.354838709677419,7.107142857142857,8.64516129032258,9.766666666666667,10.903225806451612,11.8
9,2015,19.34857142857143,20.694285714285716,23.759999999999998,24.474285714285713,29.47142857142857,35.2,-2.18,1.1857142857142857,2.1285714285714286,4.148571428571429,7.365714285714286,17.9,195.0,201.71428571428572,270.85714285714283,293.0,337.14285714285717,13.0,6.290322580645161,7.13106966924701,8.737327188940093,9.766666666666667,10.87557603686636,6.5
9,2016,19.18,19.98,23.48,23.84,29.060000000000002,33.98,-1.02,-1.06,1.58,4.220000000000001,4.12,12.24,188.0,202.0,263.0,287.0,331.0,350.0,6.064516129032258,6.9655172413793105,8.483870967741936,9.566666666666666,10.67741935483871,11.666666666666666
9,2017,16.919999999999998,17.880000000000003,27.439999999999998,27.139999999999997,30.54,35.8,-4.680000000000001,0.3,2.28,4.0,6.8,12.16,193.0,201.0,273.0,296.0,338.0,354.0,6.225806451612903,7.178571428571429,8.806451612903226,9.866666666666667,10.903225806451612,11.8
9,2018,21.06,18.78,23.66,22.740000000000002,26.2,32.8,-0.21999999999999997,-2.32,-0.18,5.24,5.58,11.26,198.0,200.0,275.0,294.0,337.0,355.0,6.387096774193548,7.142857142857143,8.870967741935484,9.8,10.870967741935484,11.833333333333334
9,2019,17.56,22.72,25.04,25.080000000000002,27.52,37.14,-5.04,0.4,1.1,5.0600000000000005,5.76,8.879999999999999,201.0,201.0,277.0,294.0,338.0,349.0,6.483870967741935,7.178571428571429,8.935483870967742,9.8,10.903225806451612,11.633333333333333
9,2020,16.7,22.48,26.26,22.4,30.360000000000003,32.88,-0.02,3.3600000000000003,3.18,4.96,9.76,12.540000000000001,191.0,213.0,275.0,296.0,341.0,352.0,6.161290322580645,7.344827586206897,8.870967741935484,9.866666666666667,11.0,11.733333333333333
9,2021,23.06,18.919999999999998,21.4,24.22,30.7,31.74,-2.7,4.92,2.82,4.6,10.16,14.059999999999999,197.0,196.0,269.0,291.0,338.0,352.0,6.354838709677419,7.0,8.67741935483871,9.7,10.903225806451612,11.733333333333333
9,2022,20.96,24.1,19.04,25.9,31.919999999999998,37.4,-1.58,2.7,4.12,0.96,9.379999999999999,15.680000000000001,197.0,199.0,264.0,293.0,337.0,356.0,6.354838709677419,7.107142857142857,8.516129032258064,9.766666666666667,10.870967741935484,11.866666666666667
10,2015,19.654285714285717,20.84,23.919999999999998,24.68857142857143,29.53142857142857,35.92,-0.4685714285714285,2.4085714285714284,3.105714285714286,4.819999999999999,8.554285714285713,18.380000000000003,194.28571428571428,201.57142857142858,272.0,293.2857142857143,338.14285714285717,13.0,6.267281105990783,7.126143560872625,8.774193548387098,9.776190476190477,10.907834101382488,6.5
10,2016,19.880000000000003,20.78,24.48,24.4,29.6,34.739999999999995,-0.020000000000000018,0.16,2.56,5.12,5.08,12.719999999999999,188.0,203.0,267.0,288.0,333.0,349.0,6.064516129032258,7.0,8.612903225806452,9.6,10.741935483870968,11.633333333333333
10,2017,16.84,17.54,27.939999999999998,26.660000000000004,29.8,34.92,-3.16,1.8800000000000001,3.38,5.5,8.76,12.52,191.0,200.0,273.0,296.0,338.0,356.0,6.161290322580645,7.142857142857143,8.806451612903226,9.866666666666667,10.903225806451612,11.866666666666667
10,2018,21.32,18.919999999999998,23.66,23.28,26.080000000000002,32.46,1.98,-0.2,0.22000000000000003,5.7,6.659999999999999,12.34,197.0,200.0,276.0,294.0,338.0,356.0,6.354838709677419,7.142857142857143,8.903225806451612,9.8,10.903225806451612,11.866666666666667
10,2019,17.44,22.34,24.4,25.28,27.82,36.64,-2.06,2.0,2.8600000000000003,6.24,7.2,10.059999999999999,201.0,200.0,278.0,294.0,339.0,350.0,6.483870967741935,7.142857142857143,8.96774193548387,9.8,10.935483870967742,11.666666666666666
10,2020,17.4,23.0,26.380000000000003,22.9,30.54,32.62,2.08,4.5,4.2,5.4799999999999995,10.78,13.3,193.0,211.0,275.0,295.0,342.0,353.0,6.225806451612903,7.275862068965517,8.870967741935484,9.833333333333334,11.03225806451613,11.766666666666667
10,2021,23.580000000000002,19.14,21.66,24.54,31.04,31.9,-1.8399999999999999,5.4399999999999995,3.46,4.64,10.82,14.419999999999998,196.0,197.0,270.0,293.0,339.0,352.0,6.32258064516129,7.035714285714286,8.709677419354838,9.766666666666667,10.935483870967742,11.733333333333333
10,2022,21.119999999999997,24.16,18.919999999999998,25.76,31.839999999999996,37.14,-0.25999999999999995,3.0799999999999996,5.0600000000000005,1.06,10.58,16.1,194.0,200.0,265.0,293.0,338.0,357.0,6.258064516129032,7.142857142857143,8.548387096774194,9.766666666666667,10.903225806451612,11.9
11,2015,19.502857142857142,20.931428571428572,24.325714285714287,24.897142857142857,30.15142857142857,35.339999999999996,-3.1857142857142855,0.35999999999999993,1.5371428571428574,3.722857142857143,6.885714285714286,17.48,196.42857142857142,202.85714285714286,272.14285714285717,294.85714285714283,337.42857142857144,13.0,6.336405529953916,7.171885995777621,8.778801843317972,9.828571428571431,10.88479262672811,6.5
11,2016,19.52,20.240000000000002,23.98,24.1,29.560000000000002,34.440000000000005,-4.74,-4.540000000000001,-0.38,1.18,1.8800000000000001,9.620000000000001,189.0,202.0,265.0,290.0,331.0,349.0,6.096774193548387,6.9655172413793105,8.548387096774194,9.666666666666666,10.67741935483871,11.633333333333333
11,2017,16.72,17.78,28.6,26.78,30.28,36.0,-3.7399999999999998,1.06,2.26,3.78,6.6,13.62,193.0,201.0,273.0,296.0,338.0,354.0,6.225806451612903,7.178571428571429,8.806451612903226,9.866666666666667,10.903225806451612,11.8
11,2018,21.240000000000002,18.52,24.2,24.2,26.060000000000002,32.239999999999995,-0.96,-2.3,0.24000000000000005,5.24,5.220000000000001,11.18,200.0,201.0,274.0,296.0,338.0,354.0,6.451612903225806,7.178571428571429,8.838709677419354,9.866666666666667,10.903225806451612,11.8
