ID_ESTACION,year,temp_avg_daytime_month_1,temp_avg_daytime_month_2,temp_avg_daytime_month_3,temp_avg_daytime_month_4,temp_avg_daytime_month_5,temp_avg_daytime_month_6,temp_max_daytime_month_1,temp_max_daytime_month_2,temp_max_daytime_month_3,temp_max_daytime_month_4,temp_max_daytime_month_5,temp_max_daytime_month_6,temp_avg_nighttime_month_1,temp_avg_nighttime_month_2,temp_avg_nighttime_month_3,temp_avg_nighttime_month_4,temp_avg_nighttime_month_5,temp_avg_nighttime_month_6,temp_min_nighttime_month_1,temp_min_nighttime_month_2,temp_min_nighttime_month_3,temp_min_nighttime_month_4,temp_min_nighttime_month_5,temp_min_nighttime_month_6,MeanLightHours_month_1,MeanLightHours_month_2,MeanLightHours_month_3,MeanLightHours_month_4,MeanLightHours_month_5,MeanLightHours_month_6
2,2018,13.79483870967742,11.62142857142857,15.130322580645162,18.961333333333336,21.921290322580642,26.982000000000003,21.2,18.52,24.72,24.580000000000002,26.96,31.6,13.79483870967742,11.62142857142857,15.130322580645162,18.961333333333336,21.921290322580642,26.982000000000003,9.14,5.36,8.7,9.34,15.679999999999998,18.660000000000004,6.451612903225806,7.178571428571429,8.774193548387096,9.866666666666667,10.903225806451612,11.8
2,2019,13.15548387096774,16.514285714285712,18.325806451612905,17.159333333333333,23.30258064516129,28.95266666666667,17.94,24.080000000000002,24.68,25.880000000000003,29.139999999999997,36.72,13.15548387096774,16.514285714285712,18.325806451612905,17.159333333333333,23.30258064516129,28.95266666666667,8.540000000000001,9.32,10.82,10.58,18.46,22.7,6.580645161290323,7.285714285714286,8.96774193548387,9.9,10.96774193548387,11.666666666666666
2,2020,12.976774193548387,18.29241379310345,15.919354838709678,18.235333333333333,25.105967741935483,27.976666666666667,17.68,23.419999999999998,27.1,23.580000000000002,30.639999999999997,32.839999999999996,12.976774193548387,18.29241379310345,15.919354838709678,18.235333333333333,25.105967741935483,27.976666666666667,4.74,11.540000000000001,6.7,13.34,16.925,17.66,6.387096774193548,7.344827586206897,8.903225806451612,9.966666666666667,10.96774193548387,11.766666666666667
2,2021,12.095483870967742,16.548571428571428,16.00516129032258,17.016000000000002,23.000645161290322,27.198,24.02,20.7,21.5,25.4,32.46,31.3,12.095483870967742,16.548571428571428,16.00516129032258,17.016000000000002,23.000645161290322,27.198,3.4200000000000004,11.3,4.54,9.459999999999999,13.16,20.740000000000002,6.354838709677419,7.142857142857143,8.741935483870968,9.733333333333333,10.935483870967742,11.733333333333333
2,2022,13.503870967741936,16.117857142857144,13.696774193548388,16.826,25.653548387096773,31.186666666666667,20.54,22.8,19.7,25.48,32.86,37.04,13.503870967741936,16.117857142857144,13.696774193548388,16.826,25.653548387096773,31.186666666666667,8.42,11.5,9.28,6.7,12.080000000000002,24.880000000000003,6.451612903225806,7.178571428571429,8.67741935483871,9.866666666666667,10.903225806451612,11.833333333333334
3,2015,11.493502304147464,13.81800873797795,14.377204301075267,16.584285714285716,22.70948617511521,35.739999999999995,18.314285714285713,20.082857142857144,23.262857142857143,24.005000000000003,29.157142857142862,35.739999999999995,11.493502304147464,13.81800873797795,14.377204301075267,16.584285714285716,22.70948617511521,35.739999999999995,4.614285714285714,7.642857142857143,5.680714285714286,7.950000000000001,14.192857142857141,35.739999999999995,6.276497695852535,7.1465517241379315,8.72811059907834,9.780952380952382,10.88479262672811,6.5
3,2016,13.468064516129031,13.32574712643678,14.581881720430108,17.94783333333333,21.925483870967742,29.128,18.56,19.060000000000002,23.94,23.775,30.160000000000004,35.6,13.468064516129031,13.32574712643678,14.581881720430108,17.94783333333333,21.925483870967742,29.128,7.7,6.14,4.0600000000000005,9.75,14.16,21.22,6.064516129032258,6.931034482758621,8.451612903225806,9.6,10.64516129032258,11.633333333333333
3,2017,9.458064516129031,12.616249999999999,16.741774193548387,18.312833333333334,23.6135,29.593500000000002,15.74,17.56,27.0,26.5,29.839999999999996,35.0,9.458064516129031,12.616249999999999,16.741774193548387,18.312833333333334,23.6135,29.593500000000002,0.48,8.540000000000001,5.625,7.359999999999999,17.84,20.96,6.258064516129032,7.214285714285714,8.774193548387096,9.866666666666667,10.935483870967742,11.766666666666667
3,2018,12.125806451612902,9.960714285714285,13.21290322580645,16.858,20.84967741935484,26.359333333333332,19.64,17.380000000000003,22.419999999999998,23.740000000000002,25.46,31.96,12.125806451612902,9.960714285714285,13.21290322580645,16.858,20.84967741935484,26.359333333333332,7.56,3.1,6.82,6.2,15.379999999999999,17.4,6.32258064516129,7.142857142857143,8.838709677419354,9.833333333333334,10.903225806451612,11.733333333333333
3,2019,11.740645161290322,14.629285714285714,16.848387096774193,15.570666666666666,22.07225806451613,27.286444444444445,16.42,22.32,23.96,23.96,26.860000000000003,36.28,11.740645161290322,14.629285714285714,16.848387096774193,15.570666666666666,22.07225806451613,27.286444444444445,6.74,7.540000000000001,8.76,8.68,15.1,19.46,6.483870967741935,7.214285714285714,8.935483870967742,9.833333333333334,10.903225806451612,11.566666666666666
3,2020,11.316774193548387,16.846206896551724,13.769677419354839,16.678,23.583548387096776,27.488222222222223,15.440000000000001,21.78,26.24,21.28,30.660000000000004,32.88,11.316774193548387,16.846206896551724,13.769677419354839,16.678,23.583548387096776,27.488222222222223,2.1399999999999997,9.48,4.7,10.959999999999999,14.65,17.3,6.161290322580645,7.344827586206897,8.838709677419354,9.9,10.96774193548387,11.733333333333333
3,2021,10.135483870967741,14.400714285714287,14.109677419354838,15.527333333333333,22.291612903225804,26.388666666666666,21.8,19.3,21.2,23.740000000000002,30.04,31.18,10.135483870967741,14.400714285714287,14.109677419354838,15.527333333333333,22.291612903225804,26.388666666666666,1.08,10.02,3.08,7.859999999999999,11.5,18.240000000000002,6.32258064516129,7.035714285714286,8.67741935483871,9.633333333333333,10.935483870967742,11.7
3,2022,12.209677419354838,14.947142857142856,11.376129032258065,15.195333333333334,24.63032258064516,31.022,20.6,23.18,18.080000000000002,25.04,31.080000000000002,36.22,12.209677419354838,14.947142857142856,11.376129032258065,15.195333333333334,24.63032258064516,31.022,6.6,8.68,6.720000000000001,4.84,10.72,24.160000000000004,6.32258064516129,7.142857142857143,8.580645161290322,9.8,10.903225806451612,11.833333333333334
4,2015,11.729677419354838,14.206318027210886,14.834969278033794,17.153309523809522,23.272721198156685,35.54,18.3,20.182857142857138,23.691428571428567,24.177142857142858,29.494285714285713,35.54,11.729677419354838,14.206318027210886,14.834969278033794,17.153309523809522,23.272721198156685,35.54,5.011428571428572,8.234285714285715,6.099285714285714,8.517142857142856,14.532142857142857,35.54,6.354838709677419,7.166959887403237,8.760368663594468,9.809523809523808,10.889400921658986,6.5
4,2016,13.830322580645161,13.749712643678162,14.930913978494624,18.358833333333333,22.005,29.13,18.64,19.48,23.74,24.1,29.580000000000002,35.660000000000004,13.830322580645161,13.749712643678162,14.930913978494624,18.358833333333333,22.005,29.13,8.28,6.6,4.52,9.7,13.26,21.9,6.161290322580645,6.896551724137931,8.451612903225806,9.633333333333333,10.67741935483871,11.566666666666666
4,2017,9.836774193548386,13.20732142857143,17.2241935483871,19.06833333333333,24.635499999999997,30.706,16.06,17.759999999999998,27.74,26.6,30.1,36.760000000000005,9.836774193548386,13.20732142857143,17.2241935483871,19.06833333333333,24.635499999999997,30.706,0.2,9.540000000000001,5.775,7.840000000000001,17.94,22.16,6.258064516129032,7.214285714285714,8.806451612903226,9.866666666666667,10.903225806451612,11.7
4,2018,12.274193548387096,10.293571428571427,13.551612903225807,17.733333333333334,21.27225806451613,26.859333333333332,19.119999999999997,17.119999999999997,23.1,23.54,25.34,32.36,12.274193548387096,10.293571428571427,13.551612903225807,17.733333333333334,21.27225806451613,26.859333333333332,7.74,3.78,6.720000000000001,7.459999999999999,15.719999999999999,17.119999999999997,6.354838709677419,7.178571428571429,8.838709677419354,9.866666666666667,10.903225806451612,11.733333333333333
4,2019,11.953548387096774,15.140714285714285,17.28516129032258,16.049333333333333,22.99483870967742,28.43177777777778,16.5,23.0,24.22,24.26,27.939999999999998,36.6,11.953548387096774,15.140714285714285,17.28516129032258,16.049333333333333,22.99483870967742,28.43177777777778,7.4,7.74,9.16,8.7,17.04,21.02,6.580645161290323,7.285714285714286,8.935483870967742,9.866666666666667,10.935483870967742,11.633333333333333
4,2020,11.68774193548387,17.07862068965517,14.411612903225807,17.39466666666667,24.41306451612903,28.21177777777778,15.74,22.02,27.04,21.880000000000003,31.32,33.220000000000006,11.68774193548387,17.07862068965517,14.411612903225807,17.39466666666667,24.41306451612903,28.21177777777778,2.38,10.459999999999999,4.86,12.5,15.025,18.0,6.32258064516129,7.379310344827586,8.870967741935484,9.933333333333334,10.96774193548387,11.666666666666666
4,2021,10.16709677419355,14.89,14.507096774193547,15.924000000000001,22.345806451612905,26.612666666666666,21.759999999999998,19.34,21.619999999999997,23.880000000000003,30.4,31.1,10.16709677419355,14.89,14.507096774193547,15.924000000000001,22.345806451612905,26.612666666666666,1.6199999999999999,10.1,4.26,8.26,11.7,19.04,6.387096774193548,7.071428571428571,8.709677419354838,9.7,10.935483870967742,11.666666666666666
4,2022,12.358064516129032,15.084285714285715,11.934193548387096,15.544666666666666,25.24258064516129,31.654666666666667,20.28,22.56,18.38,24.98,31.78,37.58,12.358064516129032,15.084285714285715,11.934193548387096,15.544666666666666,25.24258064516129,31.654666666666667,7.459999999999999,9.42,7.4,5.159999999999999,11.040000000000001,25.919999999999998,6.419354838709677,7.142857142857143,8.709677419354838,9.8,10.903225806451612,11.766666666666667
5,2015,11.81184331797235,14.034958362655406,14.566758832565284,16.601714285714287,22.715182795698922,36.22,18.694285714285716,20.074285714285715,23.33142857142857,24.12142857142857,29.294285714285714,36.22,11.81184331797235,14.034958362655406,14.566758832565284,16.601714285714287,22.715182795698922,36.22,4.874285714285714,7.857142857142857,5.971428571428572,8.18642857142857,14.224285714285715,36.22,6.299539170506912,7.141273750879662,8.746543778801842,9.771428571428572,10.87557603686636,6.5
5,2016,13.748709677419354,13.516839080459771,14.796021505376345,17.7655,21.973870967741934,28.994666666666667,18.3,19.380000000000003,23.68,23.65,30.660000000000004,34.86,13.748709677419354,13.516839080459771,14.796021505376345,17.7655,21.973870967741934,28.994666666666667,7.82,5.88,4.4,9.625,13.819999999999999,21.48,6.129032258064516,6.9655172413793105,8.516129032258064,9.566666666666666,10.67741935483871,11.633333333333333
5,2017,9.741290322580646,12.866785714285713,17.08483870967742,18.531166666666667,23.694666666666667,29.644166666666667,15.86,17.119999999999997,27.04,26.2,29.9,34.980000000000004,9.741290322580646,12.866785714285713,17.08483870967742,18.531166666666667,23.694666666666667,29.644166666666667,0.8,8.54,6.4,7.459999999999999,17.880000000000003,21.380000000000003,6.193548387096774,7.178571428571429,8.774193548387096,9.866666666666667,10.903225806451612,11.766666666666667
5,2018,12.544516129032258,10.207857142857142,13.606451612903227,17.070666666666668,20.881290322580647,26.491333333333333,20.28,17.82,22.78,24.14,25.22,32.019999999999996,12.544516129032258,10.207857142857142,13.606451612903227,17.070666666666668,20.881290322580647,26.491333333333333,7.779999999999999,3.4,7.3,6.7,15.1,17.66,6.387096774193548,7.142857142857143,8.870967741935484,9.8,10.870967741935484,11.833333333333334
5,2019,12.087096774193547,14.887142857142859,16.94516129032258,15.692,22.045806451612904,27.24577777777778,17.3,22.48,24.580000000000002,23.919999999999998,26.98,36.8,12.087096774193547,14.887142857142859,16.94516129032258,15.692,22.045806451612904,27.24577777777778,6.659999999999999,7.92,8.82,9.08,15.34,18.919999999999998,6.516129032258065,7.178571428571429,8.96774193548387,9.8,10.903225806451612,11.6
5,2020,11.401935483870966,16.889655172413793,13.78,16.249333333333333,23.50032258064516,27.242,16.1,21.34,25.74,21.82,30.48,32.46,11.401935483870966,16.889655172413793,13.78,16.249333333333333,23.50032258064516,27.242,2.98,9.72,5.279999999999999,11.32,15.05,17.0,6.193548387096774,7.344827586206897,8.870967741935484,9.866666666666667,11.0,11.7
5,2021,10.741935483870968,14.722857142857142,14.134193548387097,15.523333333333333,22.26774193548387,26.354,22.5,19.240000000000002,21.16,24.06,30.560000000000002,31.02,10.741935483870968,14.722857142857142,14.134193548387097,15.523333333333333,22.26774193548387,26.354,1.48,10.6,2.66,7.959999999999999,11.66,18.240000000000002,6.32258064516129,7.035714285714286,8.67741935483871,9.7,10.903225806451612,11.7
5,2022,12.41741935483871,15.153571428571428,11.620645161290323,15.379999999999999,24.64258064516129,31.170666666666666,20.52,23.14,18.34,25.06,31.26,36.67999999999999,12.41741935483871,15.153571428571428,11.620645161290323,15.379999999999999,24.64258064516129,31.170666666666666,6.6,8.940000000000001,6.94,5.16,10.72,24.3,6.354838709677419,7.142857142857143,8.548387096774194,9.8,10.870967741935484,11.833333333333334
6,2015,10.817880184331797,13.40412972085386,14.032311827956988,16.45192857142857,22.735278801843318,35.260000000000005,17.422857142857143,19.674285714285713,22.98857142857143,23.570714285714285,29.16857142857143,35.260000000000005,10.817880184331797,13.40412972085386,14.032311827956988,16.45192857142857,22.735278801843318,35.260000000000005,4.228571428571429,7.068571428571429,5.098571428571428,7.545000000000001,14.188571428571427,35.260000000000005,6.253456221198157,7.106263194933146,8.709677419354838,9.761904761904763,10.880184331797235,6.5
6,2016,12.810967741935483,12.642528735632183,13.993118279569892,17.412,21.516935483870967,28.674,18.119999999999997,18.3,23.5,23.175,29.7,35.38,12.810967741935483,12.642528735632183,13.993118279569892,17.412,21.516935483870967,28.674,6.959999999999999,5.7,3.3600000000000003,9.375,14.559999999999999,20.44,6.032258064516129,6.862068965517241,8.35483870967742,9.566666666666666,10.64516129032258,11.566666666666666
6,2017,9.045806451612904,12.53357142857143,16.848548387096773,18.748833333333334,24.130499999999998,30.2525,15.280000000000001,17.66,27.119999999999997,26.54,30.580000000000002,36.06,9.045806451612904,12.53357142857143,16.848548387096773,18.748833333333334,24.130499999999998,30.2525,0.24,8.18,5.05,7.720000000000001,17.84,20.9,6.193548387096774,7.178571428571429,8.774193548387096,9.866666666666667,10.903225806451612,11.7
6,2018,11.848387096774195,9.832857142857142,12.774838709677418,16.987333333333332,20.858709677419355,26.558666666666667,18.419999999999998,17.1,21.98,24.2,25.9,33.28,11.848387096774195,9.832857142857142,12.774838709677418,16.987333333333332,20.858709677419355,26.558666666666667,7.279999999999999,2.7600000000000002,6.16,5.86,15.76,16.919999999999998,6.354838709677419,7.071428571428571,8.870967741935484,9.833333333333334,10.870967741935484,11.6
6,2019,10.875483870967741,14.195714285714287,16.565161290322582,15.262666666666666,22.23225806451613,27.680666666666664,15.059999999999999,21.64,23.860000000000003,23.5,26.7,36.4,10.875483870967741,14.195714285714287,16.565161290322582,15.262666666666666,22.23225806451613,27.680666666666664,6.32,6.5,8.42,8.22,15.02,19.52,6.483870967741935,7.178571428571429,8.903225806451612,9.766666666666667,10.935483870967742,11.566666666666666
6,2020,10.776774193548386,16.42137931034483,13.43483870967742,16.720666666666666,23.536935483870966,27.872888888888887,14.48,21.64,26.48,20.54,30.76,33.92,10.776774193548386,16.42137931034483,13.43483870967742,16.720666666666666,23.536935483870966,27.872888888888887,1.24,9.32,3.34,9.8,13.84,16.766666666666666,6.129032258064516,7.310344827586207,8.806451612903226,9.933333333333334,10.96774193548387,11.633333333333333
6,2021,8.663870967741936,13.71642857142857,13.713548387096774,15.256,22.13225806451613,26.279999999999998,19.96,19.04,20.28,22.4,28.98,31.160000000000004,8.663870967741936,13.71642857142857,13.713548387096774,15.256,22.13225806451613,26.279999999999998,0.8800000000000001,8.9,3.02,7.74,11.5,18.4,6.290322580645161,7.035714285714286,8.67741935483871,9.6,10.935483870967742,11.6
6,2022,11.703870967741935,14.486428571428572,10.896129032258063,14.776,24.739354838709676,31.29866666666667,20.64,22.34,17.7,24.64,31.560000000000002,36.739999999999995,11.703870967741935,14.486428571428572,10.896129032258063,14.776,24.739354838709676,31.29866666666667,6.68,8.120000000000001,6.34,4.1,10.8,24.22,6.290322580645161,7.107142857142857,8.580645161290322,9.766666666666667,10.903225806451612,11.766666666666667
7,2015,12.112995391705068,14.431756392212057,14.970837173579111,17.111857142857144,23.20796697388633,35.82,18.928571428571427,20.545714285714286,23.720000000000002,24.476428571428574,29.617142857142856,35.82,12.112995391705068,14.431756392212057,14.970837173579111,17.111857142857144,23.20796697388633,35.82,5.171428571428572,8.274285714285714,6.304285714285713,8.550714285714287,14.629999999999999,35.82,6.2949308755760365,7.151653764954259,8.746543778801842,9.780952380952382,10.880184331797235,6.5
7,2016,13.976774193548387,13.870459770114943,15.126182795698925,18.204166666666666,22.142419354838708,29.067333333333334,18.7,19.52,23.740000000000002,23.875,29.880000000000003,34.42,13.976774193548387,13.870459770114943,15.126182795698925,18.204166666666666,22.142419354838708,29.067333333333334,8.3,6.4799999999999995,4.74,9.875,13.940000000000001,21.94,6.096774193548387,6.931034482758621,8.516129032258064,9.6,10.64516129032258,11.633333333333333
7,2017,10.09032258064516,13.367500000000001,17.449032258064516,19.062166666666666,24.338833333333334,30.31683333333333,16.32,18.04,27.78,27.060000000000002,30.52,35.58,10.09032258064516,13.367500000000001,17.449032258064516,19.062166666666666,24.338833333333334,30.31683333333333,0.62,9.16,6.55,8.08,18.46,21.94,6.225806451612903,7.214285714285714,8.806451612903226,9.866666666666667,10.903225806451612,11.766666666666667
7,2018,12.952903225806452,10.723571428571429,14.040000000000001,17.623333333333335,21.49225806451613,26.986666666666668,20.64,18.080000000000002,23.240000000000002,24.119999999999997,26.02,32.22,12.952903225806452,10.723571428571429,14.040000000000001,17.623333333333335,21.49225806451613,26.986666666666668,8.440000000000001,3.8600000000000003,7.68,7.12,15.9,18.14,6.354838709677419,7.142857142857143,8.838709677419354,9.8,10.903225806451612,11.766666666666667
7,2019,12.358709677419355,15.319285714285714,17.453548387096777,16.226000000000003,22.654838709677417,27.901777777777777,17.259999999999998,23.04,24.6,24.5,27.46,37.019999999999996,12.358709677419355,15.319285714285714,17.453548387096777,16.226000000000003,22.654838709677417,27.901777777777777,7.32,8.36,9.24,9.059999999999999,15.940000000000001,19.96,6.516129032258065,7.25,8.935483870967742,9.833333333333334,10.903225806451612,11.566666666666666
7,2020,11.93741935483871,17.318620689655173,14.250967741935485,17.022,24.036451612903225,27.712222222222223,16.259999999999998,22.080000000000002,26.48,21.98,30.82,33.0,11.93741935483871,17.318620689655173,14.250967741935485,17.022,24.036451612903225,27.712222222222223,2.84,10.1,5.36,12.0,15.25,17.54,6.193548387096774,7.344827586206897,8.870967741935484,9.9,10.96774193548387,11.7
7,2021,10.79483870967742,14.982857142857142,14.525161290322579,15.914666666666667,22.610967741935486,26.788666666666664,22.5,19.64,21.5,24.32,30.860000000000003,31.48,10.79483870967742,14.982857142857142,14.525161290322579,15.914666666666667,22.610967741935486,26.788666666666664,1.72,10.76,3.3,8.32,11.84,18.740000000000002,6.32258064516129,7.035714285714286,8.67741935483871,9.666666666666666,10.935483870967742,11.7
